SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
1110,חבר,חבר,128.23379504436446,1,6,1,temporal_distance == 6,2006,0.010752688172043,Party_habait_hayehudi,FALSE,2006,11145,חבר,HEVER,1,NA,389,NA,NA,NA,NA,NA,NA,NA,0.218003229839834,1784.37723278594,NA,23.25
1110,חבר,חבר,128.23379504436446,1,6,1,temporal_distance == 6,2009,0.0225563909774436,Party_habait_hayehudi,FALSE,2009,11136,חבר,HEVER,1,NA,377,NA,NA,NA,NA,NA,NA,NA,0.218003229839834,1729.33217676169,NA,25
1110,חבר,חבר,128.23379504436446,1,6,1,temporal_distance == 6,2013,0.138888888888889,Party_habait_hayehudi,FALSE,2013,11137,חבר,HEVER,1,יהודי,390,200,190,130,40,50,160,10,0.218003229839834,1788.96432078796,0.0256410256410256,27.75
1110,חבר,חבר,128.23379504436446,1,6,1,temporal_distance == 6,2015,0.107784431137725,Party_habait_hayehudi,TRUE,2015,11138,חבר,HEVER,1,יהודי,430,220,210,140,50,40,180,10,0.218003229839834,1972.44784086877,0.0232558139534884,29.25
1124,נאות הכיכר,נאותהכיכר,95.98394510562352,0,NA,NA,no_red_alert,2006,0.0160427807486631,Party_habait_hayehudi,FALSE,2006,11260,נאות הכיכר,NE'OT HAKIKKAR,1,NA,239,NA,NA,NA,NA,NA,NA,NA,13.3156840461182,17.9487587098218,NA,12.7894736842105
1124,נאות הכיכר,נאותהכיכר,95.98394510562352,0,NA,NA,no_red_alert,2009,0,Party_habait_hayehudi,FALSE,2009,11256,נאות הכיכר,NE'OT HAKIKKAR,1,NA,405,NA,NA,NA,NA,NA,NA,NA,13.3156840461182,30.415260575221,NA,16.0588235294118
1124,נאות הכיכר,נאותהכיכר,95.98394510562352,0,NA,NA,no_red_alert,2013,0.053030303030303,Party_habait_hayehudi,FALSE,2013,11261,נאות הכיכר,NE'OT HAKIKKAR,1,יהודי,400,220,180,90,20,60,190,50,13.3156840461182,30.0397635310825,0.125,15.5263157894737
1124,נאות הכיכר,נאותהכיכר,95.98394510562352,0,NA,NA,no_red_alert,2015,0.0220588235294118,Party_habait_hayehudi,TRUE,2015,11262,נאות הכיכר,NE'OT HAKIKKAR,1,יהודי,410,220,200,90,30,50,170,80,13.3156840461182,30.7907576193596,0.195121951219512,12.2631578947368
1127,מעלה גלבוע,מעלהגלבוע,130.40607605972454,1,6,1,temporal_distance == 6,2006,0.393548387096774,Party_habait_hayehudi,FALSE,2006,11306,מעלה גלבוע,MA'ALE GILBOA,1,NA,310,NA,NA,NA,NA,NA,NA,NA,0.584090844167271,530.739358604332,NA,21
1127,מעלה גלבוע,מעלהגלבוע,130.40607605972454,1,6,1,temporal_distance == 6,2009,0.456521739130435,Party_habait_hayehudi,FALSE,2009,11298,מעלה גלבוע,MA'ALE GILBOA,1,NA,470,NA,NA,NA,NA,NA,NA,NA,0.584090844167271,804.669350142051,NA,16.25
1127,מעלה גלבוע,מעלהגלבוע,130.40607605972454,1,6,1,temporal_distance == 6,2013,0.419811320754717,Party_habait_hayehudi,FALSE,2013,11309,מעלה גלבוע,MA'ALE GILBOA,1,יהודי,590,350,240,220,70,110,190,0,0.584090844167271,1010.11684379534,0,27
1127,מעלה גלבוע,מעלהגלבוע,130.40607605972454,1,6,1,temporal_distance == 6,2015,0.433734939759036,Party_habait_hayehudi,TRUE,2015,11308,מעלה גלבוע,MA'ALE GILBOA,1,יהודי,670,390,280,270,80,90,230,10,0.584090844167271,1147.0818395642,0.0149253731343284,29
1128,מי עמי,מיעמי,118.055678573303,0,NA,NA,no_red_alert,2006,0.0265486725663717,Party_habait_hayehudi,FALSE,2006,11325,מי עמי,ME AMMI,1,NA,270,NA,NA,NA,NA,NA,NA,NA,0.406536581827511,664.146874031027,NA,50.75
1128,מי עמי,מיעמי,118.055678573303,0,NA,NA,no_red_alert,2009,0.0355871886120996,Party_habait_hayehudi,FALSE,2009,11318,מי עמי,ME AMMI,1,NA,276,NA,NA,NA,NA,NA,NA,NA,0.406536581827511,678.905693453939,NA,51
1128,מי עמי,מיעמי,118.055678573303,0,NA,NA,no_red_alert,2013,0.0327868852459016,Party_habait_hayehudi,FALSE,2013,11321,מי עמי,ME AMMI,1,יהודי,330,170,160,110,10,30,160,0,0.406536581827511,811.735068260144,0,53.5
1128,מי עמי,מיעמי,118.055678573303,0,NA,NA,no_red_alert,2015,0.00531914893617021,Party_habait_hayehudi,TRUE,2015,11317,מי עמי,ME AMMI,1,יהודי,330,170,160,110,10,30,160,10,0.406536581827511,811.735068260144,0.0303030303030303,57.75
1148,צור נתן,צורנתן,86.68271468213628,1,227,5,temporal_distance > 149,2006,0.0158730158730159,Party_habait_hayehudi,FALSE,2006,11570,צור נתן,ZUR NATAN,1,NA,237,NA,NA,NA,NA,NA,NA,NA,0.210275888696017,1127.09070673631,NA,50
1148,צור נתן,צורנתן,86.68271468213628,1,227,5,temporal_distance > 149,2009,0.027027027027027,Party_habait_hayehudi,FALSE,2009,11575,צור נתן,ZUR NATAN,1,NA,241,NA,NA,NA,NA,NA,NA,NA,0.210275888696017,1146.11333469811,NA,55.6666666666667
1148,צור נתן,צורנתן,86.68271468213628,1,227,5,temporal_distance > 149,2013,0.0838709677419355,Party_habait_hayehudi,FALSE,2013,11567,צור נתן,ZUR NATAN,1,יהודי,290,140,150,90,10,20,140,30,0.210275888696017,1379.14052723009,0.103448275862069,58
1148,צור נתן,צורנתן,86.68271468213628,1,227,5,temporal_distance > 149,2015,0.0769230769230769,Party_habait_hayehudi,TRUE,2015,11572,צור נתן,ZUR NATAN,1,יהודי,300,140,150,80,20,10,140,50,0.210275888696017,1426.69709713457,0.166666666666667,60.5
1150,צופר,צופר,110.24107357862832,0,NA,NA,no_red_alert,2006,0,Party_habait_hayehudi,FALSE,2006,11598,צופר,ZOFAR,1,NA,343,NA,NA,NA,NA,NA,NA,NA,24.5094606697506,13.9945959897571,NA,8.54545454545454
1150,צופר,צופר,110.24107357862832,0,NA,NA,no_red_alert,2009,0.0182648401826484,Party_habait_hayehudi,FALSE,2009,11609,צופר,ZOFAR,1,NA,319,NA,NA,NA,NA,NA,NA,NA,24.5094606697506,13.0153822761881,NA,11.3548387096774
1150,צופר,צופר,110.24107357862832,0,NA,NA,no_red_alert,2013,0.0418604651162791,Party_habait_hayehudi,FALSE,2013,11601,צופר,ZOFAR,1,יהודי,380,190,180,80,30,80,180,0,24.5094606697506,15.5042171315093,0,9.15151515151515
1150,צופר,צופר,110.24107357862832,0,NA,NA,no_red_alert,2015,0.0283400809716599,Party_habait_hayehudi,TRUE,2015,11606,צופר,ZOFAR,1,יהודי,390,200,200,90,30,70,200,10,24.5094606697506,15.9122228454964,0.0256410256410256,9.6969696969697
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2006,0.0186915887850467,Party_habait_hayehudi,FALSE,2006,11625,פארן,PARAN,1,NA,399,NA,NA,NA,NA,NA,NA,NA,9.04839466427121,44.0962198052108,NA,21.6153846153846
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2009,0.00425531914893617,Party_habait_hayehudi,FALSE,2009,11623,פארן,PARAN,1,NA,405,NA,NA,NA,NA,NA,NA,NA,9.04839466427121,44.7593208549132,NA,17
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2013,0.0505836575875486,Party_habait_hayehudi,FALSE,2013,11622,פארן,PARAN,1,יהודי,440,220,210,120,30,60,220,10,9.04839466427121,48.6274103115107,0.0227272727272727,18.7692307692308
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2015,0.0296296296296296,Party_habait_hayehudi,TRUE,2015,11613,פארן,PARAN,1,יהודי,440,220,220,120,30,60,200,20,9.04839466427121,48.6274103115107,0.0454545454545455,10.9230769230769
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2006,0.0367647058823529,Party_habait_hayehudi,FALSE,2006,11678,מגן שאול,MAGEN SHA'UL,1,NA,268,NA,NA,NA,NA,NA,NA,NA,1.46857816886885,182.489434802386,NA,47
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2009,0.0125,Party_habait_hayehudi,FALSE,2009,11682,מגן שאול,MAGEN SHA'UL,1,NA,297,NA,NA,NA,NA,NA,NA,NA,1.46857816886885,202.236425881749,NA,43
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2013,0.119047619047619,Party_habait_hayehudi,FALSE,2013,11680,מגן שאול,MAGEN SHA'UL,1,יהודי,510,260,250,170,20,60,240,30,1.46857816886885,347.274670706033,0.0588235294117647,56
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2015,0.0465116279069767,Party_habait_hayehudi,TRUE,2015,11677,מגן שאול,MAGEN SHA'UL,1,יהודי,610,310,300,210,30,60,270,50,1.46857816886885,415.367743393491,0.0819672131147541,48
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2006,0.0313479623824451,Party_habait_hayehudi,FALSE,2006,11829,קיסריה,QESARYYA,1,NA,4431,NA,NA,NA,NA,NA,NA,NA,5.96959765332211,742.261079778824,NA,61
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2009,0.0218360071301248,Party_habait_hayehudi,FALSE,2009,11825,קיסריה,QESARYYA,1,NA,4177,NA,NA,NA,NA,NA,NA,NA,5.96959765332211,699.712148552504,NA,58.7777777777778
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2013,0.0555341303509449,Party_habait_hayehudi,FALSE,2013,11831,קיסריה,QESARYYA,1,יהודי,4630,2320,2320,1000,430,570,2030,600,5.96959765332211,775.59665975535,0.129589632829374,62.875
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2015,0.0421348314606742,Party_habait_hayehudi,TRUE,2015,11826,קיסריה,QESARYYA,1,יהודי,4850,2410,2440,970,430,660,2080,720,5.96959765332211,812.450064754524,0.148453608247423,61.5
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2006,0.0384615384615385,Party_habait_hayehudi,FALSE,2006,11913,עידן,IDDAN,1,NA,261,NA,NA,NA,NA,NA,NA,NA,25.368193878373,10.2884738760416,NA,8.74285714285714
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2009,0.0337837837837838,Party_habait_hayehudi,FALSE,2009,11915,עידן,IDDAN,1,NA,288,NA,NA,NA,NA,NA,NA,NA,25.368193878373,11.3527987597701,NA,8.54545454545454
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2013,0.100671140939597,Party_habait_hayehudi,FALSE,2013,11903,עידן,IDDAN,1,יהודי,350,170,180,130,20,40,150,0,25.368193878373,13.7968040483317,0,8.85714285714286
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2015,0.0751445086705202,Party_habait_hayehudi,TRUE,2015,11911,עידן,IDDAN,1,יהודי,360,170,190,130,30,50,150,0,25.368193878373,14.1909984497126,0,7.94285714285714
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2006,0.0571428571428571,Party_habait_hayehudi,FALSE,2006,11927,ספיר,SAPPIR,1,NA,377,NA,NA,NA,NA,NA,NA,NA,8.59527566628654,43.8613041206713,NA,21.3076923076923
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2009,0.0647058823529412,Party_habait_hayehudi,FALSE,2009,11919,ספיר,SAPPIR,1,NA,351,NA,NA,NA,NA,NA,NA,NA,8.59527566628654,40.8363865951078,NA,25.7
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2013,0.106508875739645,Party_habait_hayehudi,FALSE,2013,11928,ספיר,SAPPIR,1,יהודי,360,170,180,120,30,40,160,20,8.59527566628654,41.8834734308798,0.0555555555555556,26.4615384615385
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2015,0.102040816326531,Party_habait_hayehudi,TRUE,2015,11921,ספיר,SAPPIR,1,יהודי,370,190,190,120,30,50,150,30,8.59527566628654,43.0469032484042,0.0810810810810811,23.5384615384615
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2006,0.0077120822622108,Party_habait_hayehudi,FALSE,2006,12007,אלון הגליל,ALLON HAGALIL,1,NA,944,NA,NA,NA,NA,NA,NA,NA,0.469181629631772,2012.01398430898,NA,54
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2009,0.016548463356974,Party_habait_hayehudi,FALSE,2009,12014,אלון הגליל,ALLON HAGALIL,1,NA,914,NA,NA,NA,NA,NA,NA,NA,0.469181629631772,1948.07286192628,NA,54.5
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2013,0.0117647058823529,Party_habait_hayehudi,FALSE,2013,12011,אלון הגליל,ALLON HAGALIL,1,יהודי,930,480,450,220,100,180,410,20,0.469181629631772,1982.17479386372,0.021505376344086,62
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2015,0.0180831826401447,Party_habait_hayehudi,TRUE,2015,12018,אלון הגליל,ALLON HAGALIL,1,יהודי,1000,520,490,240,110,190,440,20,0.469181629631772,2131.37074609002,0.02,58
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2006,0.492462311557789,Party_habait_hayehudi,FALSE,2006,12066,הושעיה,HOSHA'AYA,1,NA,1475,NA,NA,NA,NA,NA,NA,NA,0.693877592789261,2125.73516615628,NA,54
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2009,0.529573590096286,Party_habait_hayehudi,FALSE,2009,12076,הושעיה,HOSHA'AYA,1,NA,1640,NA,NA,NA,NA,NA,NA,NA,0.693877592789261,2363.52926948902,NA,54
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2013,0.564935064935065,Party_habait_hayehudi,FALSE,2013,12079,הושעיה,HOSHA'AYA,1,יהודי,1900,940,950,720,190,270,690,40,0.693877592789261,2738.23512928606,0.0210526315789474,58
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2015,0.528907922912206,Party_habait_hayehudi,TRUE,2015,12077,הושעיה,HOSHA'AYA,1,יהודי,1930,980,950,670,220,280,710,50,0.693877592789261,2781.4704208011,0.0259067357512953,52
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2006,0.0304878048780488,Party_habait_hayehudi,FALSE,2006,12185,נאות סמדר,NE'OT SMADAR,1,NA,149,NA,NA,NA,NA,NA,NA,NA,0.310050719893206,480.566534569963,NA,11
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2009,0,Party_habait_hayehudi,FALSE,2009,12189,נאות סמדר,NE'OT SMADAR,1,NA,184,NA,NA,NA,NA,NA,NA,NA,0.310050719893206,593.451291012571,NA,11.75
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2013,0.0104712041884817,Party_habait_hayehudi,FALSE,2013,12197,נאות סמדר,NE'OT SMADAR,1,יהודי,200,90,110,40,20,40,100,10,0.310050719893206,645.055751100621,0.05,12
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2015,0.0199004975124378,Party_habait_hayehudi,TRUE,2015,12191,נאות סמדר,NE'OT SMADAR,1,יהודי,210,100,110,40,20,50,100,10,0.310050719893206,677.308538655652,0.0476190476190476,8
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2006,0.0241116751269036,Party_habait_hayehudi,FALSE,2006,12229,עדי,ADI,1,NA,1742,NA,NA,NA,NA,NA,NA,NA,0.899062772090924,1937.57327527719,NA,50
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2009,0.0100896860986547,Party_habait_hayehudi,FALSE,2009,12222,עדי,ADI,1,NA,1657,NA,NA,NA,NA,NA,NA,NA,0.899062772090924,1843.03037722979,NA,54
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2013,0.0482315112540193,Party_habait_hayehudi,FALSE,2013,12223,עדי,ADI,1,יהודי,1730,880,850,400,180,300,740,120,0.899062772090924,1924.22604261167,0.069364161849711,58
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2015,0.0471349353049908,Party_habait_hayehudi,TRUE,2015,12221,עדי,ADI,1,יהודי,1860,940,920,450,180,290,800,150,0.899062772090924,2068.82106315475,0.0806451612903226,60
1224,כוכב יאיר,כוכביאיר,82.4526126720678,1,227,10,temporal_distance > 149,2006,0.0916789396170839,Party_habait_hayehudi,FALSE,2006,12533,כוכב יאיר,KOKHAV YA'IR,1,NA,11749,NA,NA,NA,NA,NA,NA,NA,3.04666359600624,3856.34961976154,NA,59.75
1224,כוכב יאיר,כוכביאיר,82.4526126720678,1,227,10,temporal_distance > 149,2009,0.0709333333333333,Party_habait_hayehudi,FALSE,2009,12534,כוכב יאיר,KOKHAV YA'IR,1,NA,9390,NA,NA,NA,NA,NA,NA,NA,3.04666359600624,3082.05999911149,NA,58.5
1224,כוכב יאיר,כוכביאיר,82.4526126720678,1,227,10,temporal_distance > 149,2013,0.112784471218206,Party_habait_hayehudi,FALSE,2013,12543,כוכב יאיר,KOKHAV YA'IR,1,יהודי,9200,4630,4590,1950,1000,1490,4090,660,3.04666359600624,3019.69669774501,0.0717391304347826,62.5
1224,כוכב יאיר,כוכביאיר,82.4526126720678,1,227,10,temporal_distance > 149,2015,0.0966255144032922,Party_habait_hayehudi,TRUE,2015,12539,כוכב יאיר,KOKHAV YA'IR,1,יהודי,9050,4550,4520,1860,930,1490,3930,840,3.04666359600624,2970.46251245569,0.0928176795580111,60.75
1236,נירית,נירית,76.60215171328122,1,227,3,temporal_distance > 149,2006,0.0036036036036036,Party_habait_hayehudi,FALSE,2006,12704,נירית,NIRIT,1,NA,1115,NA,NA,NA,NA,NA,NA,NA,0.331434882568972,3364.16007680775,NA,59.75
1236,נירית,נירית,76.60215171328122,1,227,3,temporal_distance > 149,2009,0.0110935023771791,Party_habait_hayehudi,FALSE,2009,12706,נירית,NIRIT,1,NA,1081,NA,NA,NA,NA,NA,NA,NA,0.331434882568972,3261.57582334455,NA,58.5
1236,נירית,נירית,76.60215171328122,1,227,3,temporal_distance > 149,2013,0.0295250320924262,Party_habait_hayehudi,FALSE,2013,12710,נירית,NIRIT,1,יהודי,1210,600,620,290,110,200,580,20,0.331434882568972,3650.79254971962,0.0165289256198347,63
1236,נירית,נירית,76.60215171328122,1,227,3,temporal_distance > 149,2015,0.0232558139534884,Party_habait_hayehudi,TRUE,2015,12703,נירית,NIRIT,1,יהודי,1170,580,590,270,110,190,560,50,0.331434882568972,3530.1051927041,0.0427350427350427,60.25
1244,תמרת,תמרת,140.752941995203,1,6,1,temporal_distance == 6,2006,0.0174216027874564,Party_habait_hayehudi,FALSE,2006,12821,תמרת,TIMRAT,1,NA,1707,NA,NA,NA,NA,NA,NA,NA,0.596228701676364,2862.99534926879,NA,59.1666666666667
1244,תמרת,תמרת,140.752941995203,1,6,1,temporal_distance == 6,2009,0.0152838427947598,Party_habait_hayehudi,FALSE,2009,12823,תמרת,TIMRAT,1,NA,1370,NA,NA,NA,NA,NA,NA,NA,0.596228701676364,2297.77599794859,NA,58
1244,תמרת,תמרת,140.752941995203,1,6,1,temporal_distance == 6,2013,0.024442082890542,Party_habait_hayehudi,FALSE,2013,12819,תמרת,TIMRAT,1,יהודי,1330,660,660,220,110,230,630,140,0.596228701676364,2230.68764764352,0.105263157894737,62.8333333333333
1244,תמרת,תמרת,140.752941995203,1,6,1,temporal_distance == 6,2015,0.0207684319833853,Party_habait_hayehudi,TRUE,2015,12825,תמרת,TIMRAT,1,יהודי,1330,670,660,230,100,200,610,190,0.596228701676364,2230.68764764352,0.142857142857143,58.5
1247,חריש,חריש,108.38883700187654,0,NA,NA,no_red_alert,2006,NA,Party_habait_hayehudi,FALSE,2006,12863,קציר-חריש,QAZIR-HARISH,1,NA,3873,NA,NA,NA,NA,NA,NA,NA,9.53428316116843,406.21826880222,NA,48.8333333333333
1247,חריש,חריש,108.38883700187654,0,NA,NA,no_red_alert,2009,0.0929614873837981,Party_habait_hayehudi,FALSE,2009,12866,קציר-חריש,QAZIR-HARISH,1,NA,3417,NA,NA,NA,NA,NA,NA,NA,9.53428316116843,358.390866123725,NA,53.6666666666667
1247,חריש,חריש,108.38883700187654,0,NA,NA,no_red_alert,2013,0.200501253132832,Party_habait_hayehudi,FALSE,2013,12867,חריש,HARISH,1,יהודי,1000,490,510,430,40,120,370,40,9.53428316116843,104.8846549967,0.04,53.1666666666667
1247,חריש,חריש,108.38883700187654,0,NA,NA,no_red_alert,2015,0.142857142857143,Party_habait_hayehudi,TRUE,2015,12871,חריש,HARISH,1,יהודי,970,490,480,430,40,80,370,50,9.53428316116843,101.738115346799,0.0515463917525773,55.8333333333333
1249,הרדוף,הרדוף,144.30892832540587,0,NA,NA,no_red_alert,2006,0,Party_habait_hayehudi,FALSE,2006,12891,הרדוף,HARDUF,1,NA,431,NA,NA,NA,NA,NA,NA,NA,1.03852221168029,415.01278947386,NA,53
1249,הרדוף,הרדוף,144.30892832540587,0,NA,NA,no_red_alert,2009,0,Party_habait_hayehudi,FALSE,2009,12888,הרדוף,HARDUF,1,NA,1006,NA,NA,NA,NA,NA,NA,NA,1.03852221168029,968.684144340379,NA,51
1249,הרדוף,הרדוף,144.30892832540587,0,NA,NA,no_red_alert,2013,0,Party_habait_hayehudi,FALSE,2013,12894,הרדוף,HARDUF,1,יהודי,1040,500,540,320,120,140,460,10,1.03852221168029,1001.42297228031,0.00961538461538462,59
1249,הרדוף,הרדוף,144.30892832540587,0,NA,NA,no_red_alert,2015,0,Party_habait_hayehudi,TRUE,2015,12896,הרדוף,HARDUF,1,יהודי,1030,510,520,320,120,120,470,10,1.03852221168029,991.793905239156,0.00970873786407767,54
1251,עין תמר,עיןתמר,99.57160753228358,0,NA,NA,no_red_alert,2006,NA,Party_habait_hayehudi,FALSE,2006,12907,עין תמר,EN TAMAR,1,NA,163,NA,NA,NA,NA,NA,NA,NA,0.248143392029295,656.878261665564,NA,16
1251,עין תמר,עיןתמר,99.57160753228358,0,NA,NA,no_red_alert,2009,0.0128205128205128,Party_habait_hayehudi,FALSE,2009,12903,עין תמר,EN TAMAR,1,NA,174,NA,NA,NA,NA,NA,NA,NA,0.248143392029295,701.207469508026,NA,22
1251,עין תמר,עיןתמר,99.57160753228358,0,NA,NA,no_red_alert,2013,0.125,Party_habait_hayehudi,FALSE,2013,12908,עין תמר,EN TAMAR,1,יהודי,180,90,90,40,10,30,90,0,0.248143392029295,725.387037422096,0,23
1251,עין תמר,עיןתמר,99.57160753228358,0,NA,NA,no_red_alert,2015,0.0857142857142857,Party_habait_hayehudi,TRUE,2015,12917,עין תמר,EN TAMAR,1,יהודי,190,100,90,50,10,30,90,0,0.248143392029295,765.686317278879,0,13
1257,חנתון,חנתון,149.13475920632186,0,NA,NA,no_red_alert,2006,NA,Party_habait_hayehudi,FALSE,2006,13005,חנתון,HANNATON,1,NA,114,NA,NA,NA,NA,NA,NA,NA,1.0193823388824,111.832426020823,NA,50
