SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
1150,צופר,צופר,110.24107357862832,0,NA,NA,no_red_alert,2022,0.655352480417755,Party_turnout,TRUE,2022,11607,צופר,ZOFAR,1,יהודי,492,243,249,136,20,50,232,0,24.5094606697506,20.0738811281646,0,NA
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2006,0.653148021569074,Party_turnout,FALSE,2006,11625,פארן,PARAN,1,NA,399,NA,NA,NA,NA,NA,NA,NA,9.04839466427121,44.0962198052108,NA,21.6153846153846
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2009,0.683139534883721,Party_turnout,FALSE,2009,11623,פארן,PARAN,1,NA,405,NA,NA,NA,NA,NA,NA,NA,9.04839466427121,44.7593208549132,NA,17
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2013,0.736389684813754,Party_turnout,FALSE,2013,11622,פארן,PARAN,1,יהודי,440,220,210,120,30,60,220,10,9.04839466427121,48.6274103115107,0.0227272727272727,18.7692307692308
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2015,0.746556473829201,Party_turnout,TRUE,2015,11613,פארן,PARAN,1,יהודי,440,220,220,120,30,60,200,20,9.04839466427121,48.6274103115107,0.0454545454545455,10.9230769230769
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2019,0.758241758241758,Party_turnout,TRUE,2019,11612,פארן,PARAN,1,יהודי,501,250,251,131,62,54,194,60,9.04839466427121,55.3689376501519,0.119760479041916,NA
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2019,0.710382513661202,Party_turnout,TRUE,2019.2,11612,פארן,PARAN,1,יהודי,501,250,251,131,62,54,194,60,9.04839466427121,55.3689376501519,0.119760479041916,NA
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2020,0.702702702702703,Party_turnout,TRUE,2020,11616,פארן,PARAN,1,יהודי,509,254,251,133,61,49,200,0,9.04839466427121,56.2530723830885,0,NA
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2021,0.722077922077922,Party_turnout,TRUE,2021,11624,פארן,PARAN,1,יהודי,508,255,253,133,59,53,194,0,9.04839466427121,56.1425555414714,0,NA
1151,פארן,פארן,124.9449082621544,0,NA,NA,no_red_alert,2022,0.670854271356784,Party_turnout,TRUE,2022,11615,פארן,PARAN,1,יהודי,537,273,264,145,64,53,206,0,9.04839466427121,59.3475439483665,0,NA
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2006,0.842404220933549,Party_turnout,FALSE,2006,11678,מגן שאול,MAGEN SHA'UL,1,NA,268,NA,NA,NA,NA,NA,NA,NA,1.46857816886885,182.489434802386,NA,47
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2009,0.590405904059041,Party_turnout,FALSE,2009,11682,מגן שאול,MAGEN SHA'UL,1,NA,297,NA,NA,NA,NA,NA,NA,NA,1.46857816886885,202.236425881749,NA,43
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2013,0.684713375796178,Party_turnout,FALSE,2013,11680,מגן שאול,MAGEN SHA'UL,1,יהודי,510,260,250,170,20,60,240,30,1.46857816886885,347.274670706033,0.0588235294117647,56
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2015,0.760233918128655,Party_turnout,TRUE,2015,11677,מגן שאול,MAGEN SHA'UL,1,יהודי,610,310,300,210,30,60,270,50,1.46857816886885,415.367743393491,0.0819672131147541,48
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2019,0.805851063829787,Party_turnout,TRUE,2019,11681,מגן שאול,MAGEN SHA'UL,1,יהודי,676,345,330,257,23,47,265,0,1.46857816886885,460.309171367213,0,NA
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2019,0.802083333333333,Party_turnout,TRUE,2019.2,11681,מגן שאול,MAGEN SHA'UL,1,יהודי,676,345,330,257,23,47,265,0,1.46857816886885,460.309171367213,0,NA
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2020,0.816062176165803,Party_turnout,TRUE,2020,11672,מגן שאול,MAGEN SHA'UL,1,יהודי,704,366,336,281,29,41,268,0,1.46857816886885,479.375231719701,0,NA
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2021,0.72279792746114,Party_turnout,TRUE,2021,11685,מגן שאול,MAGEN SHA'UL,1,יהודי,735,385,350,287,40,47,276,0,1.46857816886885,500.484084252813,0,NA
1155,מגן שאול,מגןשאול,127.82007026312432,1,6,1,temporal_distance == 6,2022,0.796610169491525,Party_turnout,TRUE,2022,11679,מגן שאול,MAGEN SHA'UL,1,יהודי,761,395,366,293,42,51,282,94,1.46857816886885,518.188283151552,0.123521681997372,NA
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2006,0.509751344321131,Party_turnout,FALSE,2006,11829,קיסריה,QESARYYA,1,NA,4431,NA,NA,NA,NA,NA,NA,NA,5.96959765332211,742.261079778824,NA,61
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2009,0.668047337278107,Party_turnout,FALSE,2009,11825,קיסריה,QESARYYA,1,NA,4177,NA,NA,NA,NA,NA,NA,NA,5.96959765332211,699.712148552504,NA,58.7777777777778
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2013,0.660587639311044,Party_turnout,FALSE,2013,11831,קיסריה,QESARYYA,1,יהודי,4630,2320,2320,1000,430,570,2030,600,5.96959765332211,775.59665975535,0.129589632829374,62.875
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2015,0.676206244087039,Party_turnout,TRUE,2015,11826,קיסריה,QESARYYA,1,יהודי,4850,2410,2440,970,430,660,2080,720,5.96959765332211,812.450064754524,0.148453608247423,61.5
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2019,0.660100586756077,Party_turnout,TRUE,2019,11832,קיסריה,QESARYYA,1,יהודי,5343,2662,2680,1031,480,734,2173,924,5.96959765332211,895.035195048128,0.172936552498596,NA
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2019,0.644321443214432,Party_turnout,TRUE,2019.2,11832,קיסריה,QESARYYA,1,יהודי,5343,2662,2680,1031,480,734,2173,924,5.96959765332211,895.035195048128,0.172936552498596,NA
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2020,0.647189648200566,Party_turnout,TRUE,2020,11834,קיסריה,QESARYYA,1,יהודי,5561,2791,2770,1100,463,762,2274,962,5.96959765332211,931.553569092765,0.172990469340047,NA
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2021,0.641418055017435,Party_turnout,TRUE,2021,11835,קיסריה,QESARYYA,1,יהודי,5783,2916,2867,1133,477,809,2337,1027,5.96959765332211,968.742005046477,0.177589486425731,NA
1167,קיסריה,קיסריה,106.19464519715676,1,149,18,temporal_distance > 149,2022,0.634544787077827,Party_turnout,TRUE,2022,11823,קיסריה,QESARYYA,1,יהודי,5997,3034,2963,1159,518,821,2426,1074,5.96959765332211,1004.59031718204,0.179089544772386,NA
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2006,0.553854346957795,Party_turnout,FALSE,2006,11913,עידן,IDDAN,1,NA,261,NA,NA,NA,NA,NA,NA,NA,25.368193878373,10.2884738760416,NA,8.74285714285714
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2009,0.56015037593985,Party_turnout,FALSE,2009,11915,עידן,IDDAN,1,NA,288,NA,NA,NA,NA,NA,NA,NA,25.368193878373,11.3527987597701,NA,8.54545454545454
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2013,0.620833333333333,Party_turnout,FALSE,2013,11903,עידן,IDDAN,1,יהודי,350,170,180,130,20,40,150,0,25.368193878373,13.7968040483317,0,8.85714285714286
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2015,0.667953667953668,Party_turnout,TRUE,2015,11911,עידן,IDDAN,1,יהודי,360,170,190,130,30,50,150,0,25.368193878373,14.1909984497126,0,7.94285714285714
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2019,0.638513513513513,Party_turnout,TRUE,2019,11902,עידן,IDDAN,1,יהודי,392,191,200,130,43,36,176,0,25.368193878373,15.4524205341315,0,NA
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2019,0.608108108108108,Party_turnout,TRUE,2019.2,11902,עידן,IDDAN,1,יהודי,392,191,200,130,43,36,176,0,25.368193878373,15.4524205341315,0,NA
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2020,0.580536912751678,Party_turnout,TRUE,2020,11912,עידן,IDDAN,1,יהודי,393,197,195,124,39,44,170,0,25.368193878373,15.4918399742696,0,NA
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2021,0.561290322580645,Party_turnout,TRUE,2021,11901,עידן,IDDAN,1,יהודי,407,198,210,124,47,46,173,0,25.368193878373,16.0437121362028,0,NA
1175,עידן,עידן,101.71805924712578,0,NA,NA,no_red_alert,2022,0.585294117647059,Party_turnout,TRUE,2022,11906,עידן,IDDAN,1,יהודי,432,208,225,136,46,42,188,0,25.368193878373,17.0291981396551,0,NA
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2006,0.477453580901857,Party_turnout,FALSE,2006,11927,ספיר,SAPPIR,1,NA,377,NA,NA,NA,NA,NA,NA,NA,8.59527566628654,43.8613041206713,NA,21.3076923076923
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2009,0.612099644128114,Party_turnout,FALSE,2009,11919,ספיר,SAPPIR,1,NA,351,NA,NA,NA,NA,NA,NA,NA,8.59527566628654,40.8363865951078,NA,25.7
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2013,0.609929078014184,Party_turnout,FALSE,2013,11928,ספיר,SAPPIR,1,יהודי,360,170,180,120,30,40,160,20,8.59527566628654,41.8834734308798,0.0555555555555556,26.4615384615385
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2015,0.698581560283688,Party_turnout,TRUE,2015,11921,ספיר,SAPPIR,1,יהודי,370,190,190,120,30,50,150,30,8.59527566628654,43.0469032484042,0.0810810810810811,23.5384615384615
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2019,0.633116883116883,Party_turnout,TRUE,2019,11929,ספיר,SAPPIR,1,יהודי,447,216,230,148,41,45,182,0,8.59527566628654,52.0053128433424,0,NA
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2019,0.638629283489097,Party_turnout,TRUE,2019.2,11929,ספיר,SAPPIR,1,יהודי,447,216,230,148,41,45,182,0,8.59527566628654,52.0053128433424,0,NA
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2020,0.593373493975904,Party_turnout,TRUE,2020,11924,ספיר,SAPPIR,1,יהודי,485,245,232,165,44,49,197,0,8.59527566628654,56.4263461499353,0,NA
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2021,0.567335243553009,Party_turnout,TRUE,2021,11916,ספיר,SAPPIR,1,יהודי,503,258,245,168,39,59,210,0,8.59527566628654,58.5205198214793,0,NA
1176,ספיר,ספיר,106.4520019792378,0,NA,NA,no_red_alert,2022,0.577777777777778,Party_turnout,TRUE,2022,11920,ספיר,SAPPIR,1,יהודי,498,247,251,166,33,63,205,0,8.59527566628654,57.938804912717,0,NA
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2006,0.588512241054614,Party_turnout,FALSE,2006,12007,אלון הגליל,ALLON HAGALIL,1,NA,944,NA,NA,NA,NA,NA,NA,NA,0.469181629631772,2012.01398430898,NA,54
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2009,0.742105263157895,Party_turnout,FALSE,2009,12014,אלון הגליל,ALLON HAGALIL,1,NA,914,NA,NA,NA,NA,NA,NA,NA,0.469181629631772,1948.07286192628,NA,54.5
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2013,0.769578313253012,Party_turnout,FALSE,2013,12011,אלון הגליל,ALLON HAGALIL,1,יהודי,930,480,450,220,100,180,410,20,0.469181629631772,1982.17479386372,0.021505376344086,62
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2015,0.787749287749288,Party_turnout,TRUE,2015,12018,אלון הגליל,ALLON HAGALIL,1,יהודי,1000,520,490,240,110,190,440,20,0.469181629631772,2131.37074609002,0.02,58
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2019,0.805555555555556,Party_turnout,TRUE,2019,12019,אלון הגליל,ALLON HAGALIL,1,יהודי,1118,569,549,279,109,180,502,0,0.469181629631772,2382.87249412864,0,NA
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2019,0.774154589371981,Party_turnout,TRUE,2019.2,12019,אלון הגליל,ALLON HAGALIL,1,יהודי,1118,569,549,279,109,180,502,0,0.469181629631772,2382.87249412864,0,NA
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2020,0.741545893719807,Party_turnout,TRUE,2020,12020,אלון הגליל,ALLON HAGALIL,1,יהודי,1147,587,546,290,112,176,504,0,0.469181629631772,2444.68224576525,0,NA
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2021,0.769411764705882,Party_turnout,TRUE,2021,12010,אלון הגליל,ALLON HAGALIL,1,יהודי,1131,582,549,282,102,173,497,0,0.469181629631772,2410.58031382781,0,NA
1182,אלון הגליל,אלוןהגליל,145.83999974033102,0,NA,NA,no_red_alert,2022,0.707514450867052,Party_turnout,TRUE,2022,12009,אלון הגליל,ALLON HAGALIL,1,יהודי,1135,578,557,278,104,155,502,0,0.469181629631772,2419.10579681217,0,NA
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2006,0.68525152783213406,Party_turnout,FALSE,2006,12066,הושעיה,HOSHA'AYA,1,NA,1475,NA,NA,NA,NA,NA,NA,NA,0.693877592789261,2125.73516615628,NA,54
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2009,0.794341675734494,Party_turnout,FALSE,2009,12076,הושעיה,HOSHA'AYA,1,NA,1640,NA,NA,NA,NA,NA,NA,NA,0.693877592789261,2363.52926948902,NA,54
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2013,0.820603907637655,Party_turnout,FALSE,2013,12079,הושעיה,HOSHA'AYA,1,יהודי,1900,940,950,720,190,270,690,40,0.693877592789261,2738.23512928606,0.0210526315789474,58
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2015,0.778333333333333,Party_turnout,TRUE,2015,12077,הושעיה,HOSHA'AYA,1,יהודי,1930,980,950,670,220,280,710,50,0.693877592789261,2781.4704208011,0.0259067357512953,52
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2019,0.811194029850746,Party_turnout,TRUE,2019,12070,הושעיה,HOSHA'AYA,1,יהודי,2051,1021,1031,675,206,335,740,0,0.693877592789261,2955.85276324511,0,NA
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2019,0.786084381939304,Party_turnout,TRUE,2019.2,12070,הושעיה,HOSHA'AYA,1,יהודי,2051,1021,1031,675,206,335,740,0,0.693877592789261,2955.85276324511,0,NA
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2020,0.758369723435226,Party_turnout,TRUE,2020,12067,הושעיה,HOSHA'AYA,1,יהודי,2095,1045,1043,660,198,364,756,117,0.693877592789261,3019.26452413384,0.0558472553699284,NA
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2021,0.75561797752809,Party_turnout,TRUE,2021,12080,הושעיה,HOSHA'AYA,1,יהודי,2092,1037,1054,645,194,361,751,138,0.693877592789261,3014.94099498233,0.0659655831739962,NA
1186,הושעיה,הושעיה,149.2058779160983,1,6,1,temporal_distance == 6,2022,0.722567287784679,Party_turnout,TRUE,2022,12078,הושעיה,HOSHA'AYA,1,יהודי,2057,1024,1032,606,193,360,749,148,0.693877592789261,2964.49982154812,0.0719494409333982,NA
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2006,0.712408505462523,Party_turnout,FALSE,2006,12185,נאות סמדר,NE'OT SMADAR,1,NA,149,NA,NA,NA,NA,NA,NA,NA,0.310050719893206,480.566534569963,NA,11
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2009,0.567857142857143,Party_turnout,FALSE,2009,12189,נאות סמדר,NE'OT SMADAR,1,NA,184,NA,NA,NA,NA,NA,NA,NA,0.310050719893206,593.451291012571,NA,11.75
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2013,0.618122977346278,Party_turnout,FALSE,2013,12197,נאות סמדר,NE'OT SMADAR,1,יהודי,200,90,110,40,20,40,100,10,0.310050719893206,645.055751100621,0.05,12
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2015,0.603603603603604,Party_turnout,TRUE,2015,12191,נאות סמדר,NE'OT SMADAR,1,יהודי,210,100,110,40,20,50,100,10,0.310050719893206,677.308538655652,0.0476190476190476,8
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2019,0.58984375,Party_turnout,TRUE,2019,12187,נאות סמדר,NE'OT SMADAR,1,יהודי,227,112,115,49,9,35,0,0,0.310050719893206,732.138277499205,0,NA
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2019,0.609195402298851,Party_turnout,TRUE,2019.2,12187,נאות סמדר,NE'OT SMADAR,1,יהודי,227,112,115,49,9,35,0,0,0.310050719893206,732.138277499205,0,NA
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2020,0.576923076923077,Party_turnout,TRUE,2020,12194,נאות סמדר,NE'OT SMADAR,1,יהודי,227,114,108,52,8,31,0,0,0.310050719893206,732.138277499205,0,NA
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2021,0.610687022900763,Party_turnout,TRUE,2021,12195,נאות סמדר,NE'OT SMADAR,1,יהודי,227,114,113,45,11,33,114,0,0.310050719893206,732.138277499205,0,NA
1197,נאות סמדר,נאותסמדר,148.96908352382994,0,NA,NA,no_red_alert,2022,0.578358208955224,Party_turnout,TRUE,2022,12190,נאות סמדר,NE'OT SMADAR,1,יהודי,233,117,116,50,10,31,118,0,0.310050719893206,751.489950032224,0,NA
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2006,0.628127906461757,Party_turnout,FALSE,2006,12229,עדי,ADI,1,NA,1742,NA,NA,NA,NA,NA,NA,NA,0.899062772090924,1937.57327527719,NA,50
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2009,0.787028921998247,Party_turnout,FALSE,2009,12222,עדי,ADI,1,NA,1657,NA,NA,NA,NA,NA,NA,NA,0.899062772090924,1843.03037722979,NA,54
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2013,0.745440126883426,Party_turnout,FALSE,2013,12223,עדי,ADI,1,יהודי,1730,880,850,400,180,300,740,120,0.899062772090924,1924.22604261167,0.069364161849711,58
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2015,0.802670623145401,Party_turnout,TRUE,2015,12221,עדי,ADI,1,יהודי,1860,940,920,450,180,290,800,150,0.899062772090924,2068.82106315475,0.0806451612903226,60
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2019,0.77079107505071,Party_turnout,TRUE,2019,12219,עדי,ADI,1,יהודי,1910,989,921,437,168,299,807,199,0.899062772090924,2124.43453259439,0.104188481675393,NA
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2019,0.757046979865772,Party_turnout,TRUE,2019.2,12219,עדי,ADI,1,יהודי,1910,989,921,437,168,299,807,199,0.899062772090924,2124.43453259439,0.104188481675393,NA
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2020,0.744466800804829,Party_turnout,TRUE,2020,12215,עדי,ADI,1,יהודי,1858,963,891,413,159,290,789,207,0.899062772090924,2066.59652437716,0.111410118406889,NA
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2021,0.764189189189189,Party_turnout,TRUE,2021,12217,עדי,ADI,1,יהודי,1867,964,903,410,151,283,808,214,0.899062772090924,2076.6069488763,0.114622388859132,NA
1199,עדי,עדי,146.37806043813933,0,NA,NA,no_red_alert,2022,0.735059760956175,Party_turnout,TRUE,2022,12220,עדי,ADI,1,יהודי,1892,971,921,418,153,285,809,228,0.899062772090924,2104.41368359612,0.120507399577167,NA
1224,כוכב יאיר,כוכביאיר,82.4526126720678,1,227,10,temporal_distance > 149,2006,0.557873869597133,Party_turnout,FALSE,2006,12533,כוכב יאיר,KOKHAV YA'IR,1,NA,11749,NA,NA,NA,NA,NA,NA,NA,3.04666359600624,3856.34961976154,NA,59.75
1224,כוכב יאיר,כוכביאיר,82.4526126720678,1,227,10,temporal_distance > 149,2009,0.750564784053156,Party_turnout,FALSE,2009,12534,כוכב יאיר,KOKHAV YA'IR,1,NA,9390,NA,NA,NA,NA,NA,NA,NA,3.04666359600624,3082.05999911149,NA,58.5
1224,כוכב יאיר,כוכביאיר,82.4526126720678,1,227,10,temporal_distance > 149,2013,0.781820552947314,Party_turnout,FALSE,2013,12543,כוכב יאיר,KOKHAV YA'IR,1,יהודי,9200,4630,4590,1950,1000,1490,4090,660,3.04666359600624,3019.69669774501,0.0717391304347826,62.5
